,storename,address,loncationdetail,lon,lat,city,province,district,township,geometry
435,长春欢乐城,吉林省长春市高新区卫星路与前进大街交汇处欢乐城一号门一楼,"125.288935,43.831518",125.288935,43.831518,长春市,吉林省,朝阳区,双德乡,POINT (125.288935 43.831518)
436,大连哈佛世纪广场餐厅,辽宁省大连市高新园区王家村广贤路6-6号哈佛世纪公建一层,"121.518491,38.876242",121.518491,38.876242,大连市,辽宁省,甘井子区,凌水街道,POINT (121.518491 38.876242)
437,张家口容辰广场餐厅,河北省张家口桥东区胜利北路56号负一层,"114.894125,40.798350",114.894125,40.79835,张家口市,河北省,桥东区,红旗楼街道,POINT (114.894125 40.79835)
438,大连辽河西路万达,大连市金州开发区辽河西路117号万达广场一层汉堡王餐厅,"121.783101,39.059898",121.783101,39.059898,大连市,辽宁省,金州区,马桥子街道,POINT (121.783101 39.059898)
439,合肥之心城,蜀山区长江西路189号B1 - 01号。,"117.257492,31.854236",117.257492,31.854236,合肥市,安徽省,蜀山区,三里庵街道,POINT (117.257492 31.854236)
440,上海张江地铁,上海市浦东新区轨道交通二号线张江高科站厅层102室,"121.584625,31.201500",121.584625,31.2015,上海市,上海市,浦东新区,张江高科技园区,POINT (121.584625 31.2015)
441,杭州丁兰广场,江干区丁桥镇蕙兰雅路388 号弘通丁兰商业中心A区(1幢)1楼118室和2楼218室商铺。,"120.231168,30.353324",120.231168,30.353324,杭州市,浙江省,江干区,丁兰街道,POINT (120.231168 30.353324)
442,南京丰盛雨花店,南京市雨花台区软件大道109号的（雨花客厅E-PARK)购物中心（9）号楼（1F/-1F）层（22/33）,"118.764938,31.978106",118.764938,31.978106,南京市,江苏省,雨花台区,中国南京软件谷,POINT (118.764938 31.978106)
443,成都金牛区欢乐谷餐厅,"成都市金牛区西华大道16号“成都华侨城公园广场”内一层B3103，A005，A006,A007","104.035964,30.719631",104.035964,30.719631,成都市,四川省,金牛区,西华街道,POINT (104.035964 30.719631)
444,北京朝阳北路常营百盛,北京市朝阳区朝阳北路龙湖百盛一层汉堡王,"116.517931,39.924747",116.517931,39.924747,北京市,北京市,朝阳区,平房镇,POINT (116.517931 39.924747)
445,包头苏宁店,包头市昆都仑区钢铁大街27号苏宁广场五楼502汉堡王,"109.842720,40.657322",109.84272,40.657322,包头市,内蒙古自治区,昆都仑区,阿尔丁大街街道,POINT (109.84272 40.657322)
446,北京丰台草桥,北京市丰台区草桥东路1号上品折扣1F,"116.358376,39.850994",116.358376,39.850994,北京市,北京市,丰台区,花乡乡,POINT (116.358376 39.850994)
447,苏州丽丰广场,苏州市吴中区宝带东路399号丽丰购物中心铺位号102、201-2,"120.632241,31.266790",120.632241,31.26679,苏州市,江苏省,吴中区,苏苑街道,POINT (120.632241 31.26679)
448,佛山龙江奥园餐厅,佛山市顺德区龙江镇文华路9号顺德奥园广场自编A-L101号商铺,"113.077021,22.869720",113.077021,22.86972,佛山市,广东省,顺德区,龙江镇,POINT (113.077021 22.86972)
449,沧州国贸尚街店,河北省沧州市运河区绿洲大厦一楼东101商铺,"116.855766,38.312766",116.855766,38.312766,沧州市,河北省,运河区,水月寺街道,POINT (116.855766 38.312766)
450,佳木斯万达店,黑龙江省佳木斯市向阳区光复西路万达广场2号门汉堡王,"130.362500,46.810875",130.3625,46.810875,佳木斯市,黑龙江省,向阳区,保卫街道,POINT (130.3625 46.810875)
451,南昌恒茂梦时代汉堡王,江西省南昌市青山湖区北京东路418号恒茂梦时代国际广场5#楼商业101室,"115.938327,28.673644",115.938327,28.673644,南昌市,江西省,青山湖区,湖坊镇,POINT (115.938327 28.673644)
452,马鞍山金鹰天地广场,马鞍山市花山区湖南西路8 号马鞍山金鹰天地广场一楼1-1、1-2、1-3 和二楼1-1、1-2 号商铺。,"118.508189,31.684743",118.508189,31.684743,马鞍山市,安徽省,花山区,湖东路街道,POINT (118.508189 31.684743)
453,德州澳德乐店,山东省德州市经济技术开发区东风东路1899号澳德乐时代购物广场一楼,"116.366180,37.429270",116.36618,37.42927,德州市,山东省,德城区,宋官屯街道,POINT (116.36618 37.42927)
454,青岛城中城,青岛市城阳区黑龙江北路西兴阳路702号金地世纪城南二期2号楼2-102,"120.386430,36.288407",120.38643,36.288407,青岛市,山东省,城阳区,流亭街道,POINT (120.38643 36.288407)
455,烟台新世界店,山东省烟台市莱山区清泉路23号新世界百货一层,"121.451987,37.478289",121.451987,37.478289,烟台市,山东省,莱山区,黄海路街道,POINT (121.451987 37.478289)
456,湖州长兴东鱼坊,湖州雉城街道淘沙街76 号雉城街道廿字街63 号。,"119.902443,31.002953",119.902443,31.002953,湖州市,浙江省,长兴县,雉城街道,POINT (119.902443 31.002953)
457,南通五洲城市广场店,江苏省南通市五洲城市广场3幢1001室（部分）和1002室,"120.862761,32.032941",120.862761,32.032941,南通市,江苏省,崇川区,钟秀街道,POINT (120.862761 32.032941)
458,济南世茂国际,济南市历下区黑虎泉北路187号世茂国际广场一层E143,"117.030001,36.665108",117.030001,36.665108,济南市,山东省,历下区,大明湖街道,POINT (117.030001 36.665108)
459,上海颛桥万科,上海市颛兴东路1739、1743、1747号颛桥集商场1层101、102、103-1号。,"121.400741,31.066046",121.400741,31.066046,上海市,上海市,闵行区,颛桥镇,POINT (121.400741 31.066046)
460,无锡万达店,无锡滨湖区梁溪路35号万达广场步行街外铺W01 - 01号商铺。,"120.266323,31.561636",120.266323,31.561636,无锡市,江苏省,滨湖区,河埒街道,POINT (120.266323 31.561636)
461,苏州龙湖广场店,苏州市塔园路181号龙湖狮山天街生活广场四期SZSSTJ-A-B1-39号。,"120.556166,31.294453",120.556166,31.294453,苏州市,江苏省,虎丘区,狮山街道,POINT (120.556166 31.294453)
462,上海大拇指店,上海市浦东新区芳甸路199弄50号,"121.559411,31.226240",121.559411,31.22624,上海市,上海市,浦东新区,花木街道,POINT (121.559411 31.22624)
463,大连大都会,辽宁省大连市中山区武汉街71号大都会购物中心一楼,"121.638685,38.916471",121.638685,38.916471,大连市,辽宁省,中山区,昆明街道,POINT (121.638685 38.916471)
464,南昌鑫凯天虹餐厅,南昌市红谷滩绿茵路129号中心天虹商场1楼南门入口,"115.864671,28.690144",115.864671,28.690144,南昌市,江西省,东湖区,沙井街道,POINT (115.864671 28.690144)
465,镇江漫书城餐厅,镇江市中山东路254号镇江漫书城文化商业广场1楼118号及2楼218号商铺。,"119.451139,32.205081",119.451139,32.205081,镇江市,江苏省,京口区,大市口街道,POINT (119.451139 32.205081)
466,新福港中心,广东省佛山市禅城区魁奇一路9号 新DNA 一层V02、二层250号商铺,"113.112128,22.993230",113.112128,22.99323,佛山市,广东省,禅城区,石湾镇街道,POINT (113.112128 22.99323)
467,马尾名城餐厅,福州市江滨大道68号东方名城东侧名城中心一层汉堡王餐厅,"119.398814,26.016955",119.398814,26.016955,福州市,福建省,马尾区,马尾镇,POINT (119.398814 26.016955)
468,武汉首创奥特莱斯,东湖新经济开发区高新二路139号首创奥特莱斯广场一层F1-C30号商铺,"115.953680,28.689757",115.95368,28.689757,南昌市,江西省,青山湖区,湖西新建区,POINT (115.95368 28.689757)
469,抚顺印象新城店,抚顺市顺城区城东六方块印象新城L1-008,"123.967962,41.886201",123.967962,41.886201,抚顺市,辽宁省,顺城区,长春街道,POINT (123.967962 41.886201)
470,湛江丽悦店,湛江市赤坎区观海北路18号丽悦新天购物中心L1-037号商铺,"110.392865,21.266205",110.392865,21.266205,湛江市,广东省,赤坎区,沙湾街道,POINT (110.392865 21.266205)
471,常州芳茂山服务区,沪宁高速公路常州芳茂山服务区【南区1-16号】,"120.080836,31.785838",120.080836,31.785838,常州市,江苏省,天宁区,郑陆镇,POINT (120.080836 31.785838)
472,西安T11店,西安市高新区唐延路11号禾盛京广中心2号楼1楼【70159】号商铺,"108.890999,34.229685",108.890999,34.229685,西安市,陕西省,雁塔区,丈八沟街道,POINT (108.890999 34.229685)
473,无锡梅村北,无锡市新吴区宁沪高速梅村服务区北广场,"120.431822,31.522010",120.431822,31.52201,无锡市,江苏省,新吴区,无锡高新技术产业开发区,POINT (120.431822 31.52201)
474,深圳龙岗宝能店,深圳市龙岗区龙城街道中心城建设路28号宝钜商业大厦L1－61、L1－62,"114.248219,22.724655",114.248219,22.724655,深圳市,广东省,龙岗区,龙城街道,POINT (114.248219 22.724655)
475,重庆龙湖U城天街店,重庆市沙坪坝区大学城北路97号的龙湖·U城天街二期南8馆-LG-03，南8馆-LG-02，南8馆-LG-04b号房屋,"106.293233,29.605595",106.293233,29.605595,重庆市,重庆市,沙坪坝区,虎溪街道,POINT (106.293233 29.605595)
476,苏州国家科技园(金鸡湖大道),苏州市金鸡湖大道1355号商业配套综合楼苏州国际科技园四期【B0101-02】号,"120.667120,31.296115",120.66712,31.296115,苏州市,江苏省,苏州工业园区,娄葑街道,POINT (120.66712 31.296115)
477,海宁金泰城,海宁市新苑路189 号金泰城一层A110、二层A209 号商铺,"120.694700,30.498675",120.6947,30.498675,嘉兴市,浙江省,海宁市,海洲街道,POINT (120.6947 30.498675)
478,杭州世茂天玑,浙江省杭州市江干区艮山西路号茂宸金座12 幢底商1、底商2,"120.185846,30.275261",120.185846,30.275261,杭州市,浙江省,下城区,潮鸣街道,POINT (120.185846 30.275261)
479,武汉群星城,武汉市武昌区徐东大街120号群星城WL1-11A,"114.349230,30.584189",114.34923,30.584189,武汉市,湖北省,武昌区,徐家棚街街道,POINT (114.34923 30.584189)
480,广州东站2店,广州市天河区东站路1号东站综合楼裙楼一楼（广深线）,"113.323121,23.150971",113.323121,23.150971,广州市,广东省,天河区,林和街道,POINT (113.323121 23.150971)
481,赣州万象城,赣州市章贡区登峰大道万象城-1楼B13汉堡王餐厅,"114.926708,25.815514",114.926708,25.815514,赣州市,江西省,章贡区,水南镇,POINT (114.926708 25.815514)
482,昆山花桥兆丰,昆山花桥镇花安路99号兆丰广场一楼118、119、145、146号。,"121.151491,31.287929",121.151491,31.287929,苏州市,江苏省,昆山市,花桥镇,POINT (121.151491 31.287929)
483,黄岩新城吾悦广场,浙江省台州市黄岩区大桥路1号台州黄岩新城吾悦广场12幢1楼1031号商铺。,"121.261894,28.653674",121.261894,28.653674,台州市,浙江省,黄岩区,西城街道,POINT (121.261894 28.653674)
484,桐乡东兴生活广场,桐乡市庆丰北路与环城北路交汇处东兴生活广场一楼,"120.546819,30.653819",120.546819,30.653819,嘉兴市,浙江省,桐乡市,梧桐街道,POINT (120.546819 30.653819)
485,成都华置广场,四川省成都市提督街99号华置广场The ONE 购物中心负一层【B1019】号,"104.073594,30.660691",104.073594,30.660691,成都市,四川省,青羊区,太升路街道,POINT (104.073594 30.660691)
486,上海96广场店,上海市浦东新区东方路796号 九六广场一层148号商铺,"121.524828,31.227523",121.524828,31.227523,上海市,上海市,浦东新区,潍坊新村街道,POINT (121.524828 31.227523)
487,清远顺盈广场,清远市新城区新城人民一路28号顺盈时代广场商业中心首层1125、1127/2129、2131、2133,"113.065917,23.674631",113.065917,23.674631,清远市,广东省,清城区,洲心街道,POINT (113.065917 23.674631)
488,天津瑞竹餐厅,天津市和平区南京路239号瑞竹大厦一层110-A号,"117.182139,39.120503",117.182139,39.120503,天津市,天津市,和平区,南营门街道,POINT (117.182139 39.120503)
489,北京京西珠宝城餐厅,北京市石景山区鲁谷路68号京西珠宝城一层,"116.246926,39.903231",116.246926,39.903231,北京市,北京市,石景山区,八宝山街道,POINT (116.246926 39.903231)
490,北京上地宏达花园广场,北京市海淀区上地西路41号院1号楼B016,"116.310325,40.029570",116.310325,40.02957,北京市,北京市,海淀区,上地街道,POINT (116.310325 40.02957)
491,镇江常发广场店,润州区黄山西路29号常发广场7号楼1-01号商铺。,"118.318110,29.712640",118.31811,29.71264,黄山市,安徽省,屯溪区,昱中街道,POINT (118.31811 29.71264)
492,苏州吴中永旺,苏州市吴中区越溪苏震桃路188号1层区域196 197#,"120.612715,31.193738",120.612715,31.193738,苏州市,江苏省,吴中区,越溪街道,POINT (120.612715 31.193738)
493,嘉兴八佰伴店,嘉兴八佰伴店越秀南路968号2FL2012号铺位。,"120.731938,30.740078",120.731938,30.740078,嘉兴市,浙江省,南湖区,城南街道,POINT (120.731938 30.740078)
494,珠海奥园广场,珠海市香洲区金凤路东侧、梅界路南侧珠海奥园广场自编L1-01/02号商铺,"113.514810,22.282342",113.51481,22.282342,珠海市,广东省,香洲区,前山街道,POINT (113.51481 22.282342)
495,西安悠熙地,西安市莲湖区悠熙地购物广场购物中心一层,"108.944041,34.264995",108.944041,34.264995,西安市,陕西省,莲湖区,北院门街道,POINT (108.944041 34.264995)
496,南通星湖101店,南通星湖101店开发区星湖101广场购物中心2号楼119室。,"120.943039,31.921915",120.943039,31.921915,南通市,江苏省,崇川区,新开街道,POINT (120.943039 31.921915)
497,南宁航洋店,广西南宁市民族大道131号航洋国际城2层商场L2-031号商铺,"108.384971,22.813633",108.384971,22.813633,南宁市,广西壮族自治区,青秀区,南湖街道,POINT (108.384971 22.813633)
498,合肥置地星光汇,合肥市政务区怀宁路288号置地星光荟购物中心G层G-1001、G-1002、G-1003号商铺,"117.224662,31.804516",117.224662,31.804516,合肥市,安徽省,蜀山区,荷叶地街道,POINT (117.224662 31.804516)
499,嘉兴海宁人民广场,浙江省海宁市硖石街道人民广场18号,"120.691953,30.526619",120.691953,30.526619,嘉兴市,浙江省,海宁市,硖石街道,POINT (120.691953 30.526619)
500,佛山桂澜北路（ipark）,广东省佛山市南海区桂澜北路26号依云置地中心2座117、214-1商铺,"113.156637,23.061691",113.156637,23.061691,佛山市,广东省,南海区,桂城街道,POINT (113.156637 23.061691)
501,福州五四北,福建省福州市晋安区新店镇坂中路6号泰禾城市广场(三期)3A#一、二层08号铺位,"119.324990,26.140069",119.32499,26.140069,福州市,福建省,晋安区,新店镇,POINT (119.32499 26.140069)
502,长沙步步高店,长沙市高新区枫林三路1099号步步高梅溪新天地购物中心负一楼B03号商铺,"112.861172,28.198246",112.861172,28.198246,长沙市,湖南省,岳麓区,麓谷街道,POINT (112.861172 28.198246)
503,上海汇宝广场店,上海市闵行区漕宝路3459 号汇宝购物广场地下一 层A1-01,"121.350116,31.156797",121.350116,31.156797,上海市,上海市,闵行区,七宝镇,POINT (121.350116 31.156797)
504,常州金坛新天地,江苏省常州市金坛区弘化路新天地B-1011,"119.576554,31.738726",119.576554,31.738726,常州市,江苏省,金坛区,西城街道,POINT (119.576554 31.738726)
505,大连富丽庭餐厅,辽宁省大连市沙河口区尖山街106号富丽庭购物中心一层,"121.557912,38.876274",121.557912,38.876274,大连市,辽宁省,沙河口区,黑石礁街道,POINT (121.557912 38.876274)
